Point     x       y       slice   color 368 6
174 	64 	67 	1 	203
175 	68 	68 	1 	204
176 	66 	67 	1 	205
177 	68 	68 	1 	208
178 	66 	67 	1 	209
179 	66 	65 	1 	210
180 	67 	64 	1 	211
181 	63 	65 	1 	212
182 	69 	68 	1 	213
183 	66 	65 	1 	214
184 	69 	64 	1 	215
185 	67 	65 	1 	216
186 	68 	68 	1 	217
187 	68 	65 	1 	218
188 	69 	64 	1 	219
189 	68 	65 	1 	220
190 	68 	68 	1 	221
191 	69 	67 	1 	222
192 	68 	65 	1 	223
193 	68 	64 	1 	224
194 	69 	65 	1 	225
195 	68 	68 	1 	226
196 	69 	67 	1 	227
197 	68 	65 	1 	228
198 	68 	64 	1 	229
199 	69 	65 	1 	230
200 	69 	67 	1 	231
201 	69 	65 	1 	232
202 	68 	64 	1 	233
203 	69 	64 	1 	234
204 	62 	65 	1 	238
205 	52 	62 	1 	239
206 	63 	65 	1 	240
207 	55 	61 	1 	241
208 	52 	63 	1 	242
209 	66 	65 	1 	243
210 	66 	64 	1 	244
211 	68 	65 	1 	245
212 	67 	64 	1 	246
213 	67 	62 	1 	247
214 	57 	60 	1 	248
215 	68 	65 	1 	249
216 	68 	64 	1 	250
217 	68 	65 	1 	251
218 	68 	64 	1 	252
219 	68 	65 	1 	253
220 	68 	64 	1 	254
221 	54 	61 	1 	255
222 	62 	58 	1 	256
223 	8 	55 	1 	257
224 	8 	56 	1 	258
225 	9 	54 	1 	259
226 	8 	54 	1 	260
227 	6 	50 	1 	261
228 	9 	54 	1 	262
229 	9 	53 	1 	263
230 	8 	52 	1 	264
231 	7 	52 	1 	265
232 	7 	50 	1 	266
233 	6 	50 	1 	267
234 	11 	53 	1 	268
235 	10 	52 	1 	269
236 	11 	52 	1 	270
237 	9 	50 	1 	271
238 	9 	50 	1 	272
239 	6 	47 	1 	273
240 	7 	51 	1 	274
241 	6 	49 	1 	275
242 	7 	48 	1 	276
243 	6 	47 	1 	277
244 	10 	51 	1 	278
245 	9 	49 	1 	279
246 	6 	49 	1 	280
247 	7 	46 	1 	281
248 	6 	43 	1 	282
249 	7 	42 	1 	283
250 	6 	43 	1 	284
251 	7 	42 	1 	285
252 	7 	41 	1 	286
253 	7 	42 	1 	287
254 	6 	43 	1 	288
255 	7 	41 	1 	289
256 	7 	40 	1 	290
257 	12 	42 	1 	291
258 	13 	43 	1 	292
259 	14 	43 	1 	293
260 	13 	44 	1 	294
261 	13 	42 	1 	295
262 	13 	42 	1 	296
263 	6 	41 	1 	297
264 	7 	43 	1 	298
265 	6 	42 	1 	299
266 	7 	42 	1 	300
267 	6 	38 	1 	301
268 	7 	40 	1 	302
269 	6 	39 	1 	303
270 	7 	43 	1 	304
271 	6 	41 	1 	305
272 	7 	35 	1 	306
273 	6 	38 	1 	307
274 	7 	40 	1 	308
275 	7 	37 	1 	309
276 	7 	41 	1 	310
277 	8 	35 	1 	311
278 	6 	38 	1 	312
279 	6 	40 	1 	313
280 	7 	34 	1 	314
281 	9 	38 	1 	315
282 	14 	42 	1 	317
283 	12 	40 	1 	318
284 	6 	35 	1 	319
285 	7 	37 	1 	320
286 	6 	37 	1 	321
287 	8 	34 	1 	322
288 	8 	34 	1 	323
289 	7 	37 	1 	324
290 	7 	34 	1 	325
291 	7 	34 	1 	326
292 	8 	34 	1 	328
293 	7 	33 	1 	333
294 	7 	31 	1 	334
295 	7 	33 	1 	335
296 	8 	31 	1 	336
297 	8 	33 	1 	339
298 	11 	30 	1 	348
299 	14 	32 	1 	351
300 	16 	26 	1 	359
301 	14 	25 	1 	361
302 	15 	28 	1 	363
303 	15 	26 	1 	364
304 	15 	25 	1 	365
305 	22 	17 	1 	367
0 	51 	71 	2 	0
1 	51 	70 	2 	1
2 	60 	68 	2 	2
3 	59 	66 	2 	3
4 	63 	69 	2 	4
5 	65 	68 	2 	5
6 	65 	69 	2 	6
7 	66 	68 	2 	7
8 	65 	66 	2 	8
9 	61 	67 	2 	9
10 	66 	68 	2 	10
11 	67 	67 	2 	11
12 	67 	66 	2 	12
13 	64 	67 	2 	13
14 	69 	68 	2 	14
15 	66 	66 	2 	15
16 	67 	67 	2 	16
17 	70 	67 	2 	17
18 	66 	66 	2 	18
19 	67 	67 	2 	19
20 	70 	67 	2 	20
21 	69 	66 	2 	21
22 	68 	67 	2 	22
23 	70 	68 	2 	23
24 	69 	66 	2 	24
25 	70 	67 	2 	25
26 	70 	68 	2 	26
27 	70 	66 	2 	27
28 	69 	67 	2 	28
29 	70 	68 	2 	29
30 	70 	66 	2 	30
31 	69 	67 	2 	31
32 	54 	66 	2 	32
33 	57 	67 	2 	33
34 	61 	67 	2 	34
35 	57 	65 	2 	35
36 	65 	67 	2 	36
37 	60 	65 	2 	37
38 	62 	65 	2 	38
39 	63 	65 	2 	39
40 	62 	64 	2 	40
41 	69 	67 	2 	41
42 	66 	65 	2 	42
43 	66 	64 	2 	43
44 	70 	67 	2 	44
45 	69 	65 	2 	45
46 	69 	64 	2 	46
47 	67 	64 	2 	47
48 	66 	63 	2 	48
49 	69 	65 	2 	49
50 	70 	64 	2 	50
51 	70 	67 	2 	51
52 	69 	65 	2 	52
53 	69 	64 	2 	53
54 	70 	64 	2 	54
55 	69 	65 	2 	55
56 	69 	64 	2 	56
57 	70 	64 	2 	57
58 	69 	64 	2 	58
59 	70 	64 	2 	59
60 	69 	63 	2 	60
61 	59 	60 	2 	61
62 	66 	63 	2 	62
63 	60 	59 	2 	63
64 	61 	60 	2 	64
65 	62 	59 	2 	65
66 	68 	63 	2 	66
67 	63 	59 	2 	67
68 	64 	59 	2 	68
69 	70 	63 	2 	69
70 	58 	59 	2 	70
71 	60 	59 	2 	71
72 	63 	57 	2 	72
73 	8 	53 	2 	73
74 	9 	55 	2 	74
75 	8 	54 	2 	75
76 	9 	54 	2 	76
77 	6 	53 	2 	77
78 	8 	53 	2 	78
79 	11 	54 	2 	79
80 	10 	52 	2 	80
81 	11 	53 	2 	81
82 	7 	49 	2 	82
83 	8 	54 	2 	83
84 	7 	51 	2 	84
85 	6 	51 	2 	85
86 	7 	50 	2 	86
87 	6 	49 	2 	87
88 	7 	49 	2 	88
89 	10 	54 	2 	89
90 	10 	51 	2 	90
91 	10 	50 	2 	91
92 	10 	50 	2 	92
93 	7 	48 	2 	93
94 	7 	49 	2 	94
95 	7 	45 	2 	95
96 	6 	51 	2 	96
97 	7 	45 	2 	97
98 	9 	50 	2 	98
99 	6 	45 	2 	99
100 	7 	43 	2 	100
101 	7 	43 	2 	101
102 	13 	42 	2 	102
103 	14 	49 	2 	103
104 	14 	44 	2 	104
105 	14 	43 	2 	105
106 	14 	44 	2 	106
107 	7 	43 	2 	107
108 	7 	44 	2 	108
109 	6 	43 	2 	109
110 	6 	42 	2 	110
111 	7 	43 	2 	111
112 	7 	44 	2 	112
113 	6 	43 	2 	113
114 	6 	42 	2 	114
115 	6 	41 	2 	115
116 	7 	41 	2 	116
117 	6 	42 	2 	117
118 	6 	42 	2 	118
119 	7 	39 	2 	119
120 	7 	38 	2 	120
121 	10 	39 	2 	121
122 	9 	38 	2 	122
123 	14 	44 	2 	123
124 	14 	43 	2 	124
125 	13 	42 	2 	125
126 	10 	40 	2 	126
127 	7 	40 	2 	127
128 	6 	43 	2 	128
129 	6 	35 	2 	129
130 	7 	38 	2 	130
131 	6 	37 	2 	131
132 	6 	36 	2 	132
133 	6 	43 	2 	133
134 	6 	35 	2 	134
135 	7 	38 	2 	135
136 	6 	37 	2 	136
137 	7 	35 	2 	137
138 	6 	38 	2 	138
139 	14 	42 	2 	139
140 	6 	33 	2 	140
141 	6 	38 	2 	141
142 	8 	34 	2 	142
143 	8 	33 	2 	143
144 	7 	32 	2 	144
145 	7 	33 	2 	145
146 	8 	34 	2 	146
147 	8 	32 	2 	147
148 	7 	32 	2 	148
149 	7 	33 	2 	149
150 	7 	32 	2 	150
151 	9 	30 	2 	151
152 	12 	33 	2 	152
153 	13 	33 	2 	153
154 	10 	31 	2 	154
155 	12 	32 	2 	155
156 	15 	33 	2 	156
157 	14 	32 	2 	157
158 	7 	33 	2 	158
159 	8 	31 	2 	159
160 	8 	31 	2 	160
161 	6 	27 	2 	161
162 	5 	27 	2 	162
163 	5 	28 	2 	163
164 	10 	31 	2 	164
165 	10 	31 	2 	165
166 	8 	29 	2 	166
167 	9 	29 	2 	167
168 	9 	27 	2 	168
169 	13 	33 	2 	169
170 	10 	31 	2 	170
171 	8 	29 	2 	171
172 	9 	29 	2 	172
173 	14 	27 	2 	173
174 	14 	28 	2 	174
175 	16 	33 	2 	175
176 	15 	28 	2 	176
177 	14 	25 	2 	177
178 	11 	21 	2 	178
179 	54 	70 	2 	179
180 	56 	68 	2 	180
181 	56 	69 	2 	181
182 	60 	69 	2 	182
183 	58 	69 	2 	183
184 	65 	69 	2 	184
185 	62 	69 	2 	185
186 	66 	68 	2 	186
187 	65 	69 	2 	187
188 	66 	68 	2 	188
189 	65 	69 	2 	189
190 	65 	68 	2 	190
191 	65 	69 	2 	191
192 	65 	68 	2 	192
193 	66 	69 	2 	193
194 	66 	68 	2 	194
195 	67 	69 	2 	195
196 	54 	70 	2 	196
197 	57 	67 	2 	197
198 	55 	66 	2 	198
199 	61 	67 	2 	199
200 	63 	69 	2 	200
201 	65 	67 	2 	201
202 	67 	67 	2 	202
203 	65 	66 	2 	203
204 	68 	67 	2 	204
205 	67 	66 	2 	205
206 	62 	64 	2 	206
207 	61 	65 	2 	207
208 	68 	67 	2 	208
209 	66 	66 	2 	209
210 	67 	66 	2 	210
211 	66 	64 	2 	211
212 	64 	65 	2 	212
213 	69 	67 	2 	213
214 	67 	65 	2 	214
215 	69 	64 	2 	215
216 	68 	65 	2 	216
217 	69 	67 	2 	217
218 	70 	66 	2 	218
219 	69 	64 	2 	219
220 	70 	65 	2 	220
221 	69 	67 	2 	221
222 	69 	66 	2 	222
223 	70 	66 	2 	223
224 	70 	64 	2 	224
225 	69 	65 	2 	225
226 	69 	67 	2 	226
227 	69 	66 	2 	227
228 	70 	66 	2 	228
229 	70 	64 	2 	229
230 	69 	65 	2 	230
231 	69 	66 	2 	231
232 	70 	66 	2 	232
233 	70 	64 	2 	233
234 	69 	65 	2 	234
235 	32 	64 	2 	235
236 	57 	65 	2 	236
237 	60 	65 	2 	237
238 	62 	65 	2 	238
239 	52 	62 	2 	239
240 	63 	65 	2 	240
241 	56 	61 	2 	241
242 	53 	61 	2 	242
243 	66 	65 	2 	243
244 	65 	63 	2 	244
245 	70 	65 	2 	245
246 	67 	63 	2 	246
247 	66 	62 	2 	247
248 	59 	59 	2 	248
249 	70 	65 	2 	249
250 	69 	63 	2 	250
251 	70 	65 	2 	251
252 	69 	63 	2 	252
253 	70 	65 	2 	253
254 	69 	63 	2 	254
255 	55 	60 	2 	255
256 	64 	58 	2 	256
257 	8 	55 	2 	257
258 	9 	56 	2 	258
259 	8 	54 	2 	259
260 	9 	55 	2 	260
261 	7 	51 	2 	261
262 	8 	55 	2 	262
263 	9 	53 	2 	263
264 	6 	53 	2 	264
265 	7 	52 	2 	265
266 	6 	51 	2 	266
267 	7 	51 	2 	267
268 	11 	53 	2 	268
269 	10 	52 	2 	269
270 	10 	52 	2 	270
271 	9 	50 	2 	271
272 	10 	51 	2 	272
273 	7 	47 	2 	273
274 	6 	53 	2 	274
275 	7 	49 	2 	275
276 	6 	49 	2 	276
277 	7 	47 	2 	277
278 	9 	52 	2 	278
279 	10 	49 	2 	279
280 	7 	48 	2 	280
281 	6 	47 	2 	281
282 	7 	44 	2 	282
283 	6 	43 	2 	283
284 	7 	44 	2 	284
285 	6 	43 	2 	285
286 	6 	43 	2 	286
287 	6 	43 	2 	287
288 	7 	43 	2 	288
289 	6 	42 	2 	289
290 	6 	42 	2 	290
291 	13 	42 	2 	291
292 	14 	43 	2 	292
293 	13 	43 	2 	293
294 	14 	44 	2 	294
295 	14 	42 	2 	295
296 	14 	43 	2 	296
297 	7 	42 	2 	297
298 	6 	45 	2 	298
299 	7 	42 	2 	299
300 	6 	42 	2 	300
301 	7 	38 	2 	301
302 	6 	41 	2 	302
303 	7 	40 	2 	303
304 	6 	45 	2 	304
305 	7 	41 	2 	305
306 	6 	35 	2 	306
307 	7 	38 	2 	307
308 	6 	41 	2 	308
309 	6 	39 	2 	309
310 	6 	43 	2 	310
311 	7 	35 	2 	311
312 	7 	38 	2 	312
313 	7 	40 	2 	313
314 	6 	36 	2 	314
315 	10 	38 	2 	315
316 	12 	38 	2 	316
317 	14 	43 	2 	317
318 	13 	40 	2 	318
319 	7 	35 	2 	319
320 	6 	38 	2 	320
321 	7 	38 	2 	321
322 	7 	33 	2 	322
323 	7 	35 	2 	323
324 	6 	38 	2 	324
325 	8 	32 	2 	325
326 	7 	35 	2 	326
327 	7 	38 	2 	327
328 	7 	35 	2 	328
329 	10 	34 	2 	329
330 	13 	33 	2 	330
331 	15 	34 	2 	331
332 	13 	33 	2 	332
333 	8 	33 	2 	333
334 	8 	31 	2 	334
335 	8 	33 	2 	335
336 	7 	32 	2 	336
337 	5 	27 	2 	337
338 	5 	28 	2 	338
339 	8 	32 	2 	339
340 	9 	30 	2 	340
341 	10 	31 	2 	341
342 	8 	29 	2 	342
343 	13 	34 	2 	343
344 	13 	33 	2 	344
345 	9 	30 	2 	345
346 	10 	31 	2 	346
347 	9 	29 	2 	347
348 	11 	30 	2 	348
349 	16 	34 	2 	349
350 	16 	33 	2 	350
351 	13 	31 	2 	351
352 	6 	27 	2 	352
353 	5 	27 	2 	353
354 	5 	28 	2 	354
355 	7 	27 	2 	355
356 	6 	29 	2 	356
357 	9 	29 	2 	357
358 	8 	27 	2 	358
359 	16 	27 	2 	359
360 	6 	27 	2 	360
361 	14 	26 	2 	361
362 	9 	29 	2 	362
363 	14 	27 	2 	363
364 	15 	25 	2 	364
365 	14 	26 	2 	365
366 	11 	22 	2 	366
367 	22 	18 	2 	367
0 	52 	70 	3 	0
1 	52 	69 	3 	1
2 	60 	68 	3 	2
3 	59 	67 	3 	3
4 	64 	70 	3 	4
5 	65 	68 	3 	5
6 	66 	70 	3 	6
7 	66 	68 	3 	7
8 	65 	67 	3 	8
9 	63 	67 	3 	9
10 	66 	68 	3 	10
11 	69 	67 	3 	11
12 	67 	67 	3 	12
13 	66 	67 	3 	13
14 	69 	67 	3 	14
15 	68 	67 	3 	15
16 	68 	67 	3 	16
17 	70 	67 	3 	17
18 	68 	67 	3 	18
19 	67 	67 	3 	19
20 	70 	67 	3 	20
21 	71 	67 	3 	21
22 	68 	67 	3 	22
23 	70 	67 	3 	23
24 	71 	67 	3 	24
25 	70 	67 	3 	25
26 	70 	67 	3 	26
27 	71 	67 	3 	27
28 	70 	67 	3 	28
29 	70 	67 	3 	29
30 	71 	67 	3 	30
31 	71 	67 	3 	31
32 	56 	66 	3 	32
33 	59 	68 	3 	33
34 	63 	68 	3 	34
35 	58 	66 	3 	35
36 	67 	68 	3 	36
37 	61 	66 	3 	37
38 	63 	66 	3 	38
39 	65 	66 	3 	39
40 	63 	64 	3 	40
41 	70 	67 	3 	41
42 	68 	66 	3 	42
43 	67 	64 	3 	43
44 	70 	68 	3 	44
45 	71 	66 	3 	45
46 	70 	64 	3 	46
47 	67 	63 	3 	47
48 	66 	62 	3 	48
49 	71 	66 	3 	49
50 	70 	63 	3 	50
51 	70 	67 	3 	51
52 	71 	66 	3 	52
53 	70 	64 	3 	53
54 	70 	63 	3 	54
55 	71 	66 	3 	55
56 	70 	64 	3 	56
57 	70 	63 	3 	57
58 	70 	64 	3 	58
59 	70 	63 	3 	59
60 	71 	63 	3 	60
61 	59 	59 	3 	61
62 	66 	64 	3 	62
63 	61 	59 	3 	63
64 	61 	59 	3 	64
65 	64 	59 	3 	65
66 	68 	64 	3 	66
67 	65 	59 	3 	67
68 	64 	59 	3 	68
69 	70 	63 	3 	69
70 	60 	59 	3 	70
71 	61 	59 	3 	71
72 	65 	57 	3 	72
73 	6 	53 	3 	73
74 	7 	56 	3 	74
75 	8 	54 	3 	75
76 	7 	53 	3 	76
77 	7 	53 	3 	77
78 	6 	53 	3 	78
79 	9 	53 	3 	79
80 	10 	53 	3 	80
81 	10 	53 	3 	81
82 	6 	49 	3 	82
83 	8 	54 	3 	83
84 	6 	52 	3 	84
85 	7 	50 	3 	85
86 	6 	49 	3 	86
87 	7 	49 	3 	87
88 	6 	49 	3 	88
89 	10 	54 	3 	89
90 	9 	52 	3 	90
91 	10 	50 	3 	91
92 	9 	49 	3 	92
93 	7 	49 	3 	93
94 	7 	49 	3 	94
95 	6 	45 	3 	95
96 	7 	50 	3 	96
97 	6 	45 	3 	97
98 	9 	50 	3 	98
99 	7 	44 	3 	99
100 	7 	43 	3 	100
101 	6 	42 	3 	101
102 	13 	43 	3 	102
103 	13 	49 	3 	103
104 	13 	43 	3 	104
105 	13 	44 	3 	105
106 	14 	44 	3 	106
107 	6 	42 	3 	107
108 	6 	44 	3 	108
109 	7 	42 	3 	109
110 	7 	42 	3 	110
111 	6 	42 	3 	111
112 	6 	44 	3 	112
113 	7 	42 	3 	113
114 	7 	42 	3 	114
115 	7 	40 	3 	115
116 	6 	41 	3 	116
117 	7 	41 	3 	117
118 	7 	42 	3 	118
119 	7 	38 	3 	119
120 	6 	36 	3 	120
121 	9 	38 	3 	121
122 	10 	38 	3 	122
123 	13 	44 	3 	123
124 	14 	44 	3 	124
125 	14 	42 	3 	125
126 	9 	41 	3 	126
127 	6 	39 	3 	127
128 	7 	41 	3 	128
129 	7 	35 	3 	129
130 	6 	36 	3 	130
131 	7 	37 	3 	131
132 	7 	35 	3 	132
133 	7 	41 	3 	133
134 	7 	35 	3 	134
135 	6 	36 	3 	135
136 	7 	37 	3 	136
137 	7 	34 	3 	137
138 	6 	36 	3 	138
139 	13 	41 	3 	139
140 	6 	32 	3 	140
141 	7 	36 	3 	141
142 	6 	34 	3 	142
143 	6 	32 	3 	143
144 	7 	32 	3 	144
145 	7 	32 	3 	145
146 	6 	34 	3 	146
147 	6 	31 	3 	147
148 	7 	32 	3 	148
149 	7 	32 	3 	149
150 	7 	32 	3 	150
151 	9 	31 	3 	151
152 	12 	34 	3 	152
153 	11 	32 	3 	153
154 	8 	31 	3 	154
155 	10 	31 	3 	155
156 	15 	34 	3 	156
157 	12 	32 	3 	157
158 	7 	31 	3 	158
159 	6 	31 	3 	159
160 	6 	31 	3 	160
161 	6 	27 	3 	161
162 	6 	27 	3 	162
163 	6 	27 	3 	163
164 	8 	30 	3 	164
165 	9 	31 	3 	165
166 	9 	30 	3 	166
167 	8 	28 	3 	167
168 	9 	28 	3 	168
169 	11 	32 	3 	169
170 	9 	31 	3 	170
171 	9 	30 	3 	171
172 	8 	28 	3 	172
173 	15 	28 	3 	173
174 	15 	28 	3 	174
175 	14 	32 	3 	175
176 	14 	27 	3 	176
177 	15 	26 	3 	177
178 	12 	22 	3 	178
179 	56 	70 	3 	179
180 	57 	69 	3 	180
181 	56 	69 	3 	181
182 	60 	69 	3 	182
183 	58 	69 	3 	183
184 	65 	69 	3 	184
185 	64 	69 	3 	185
186 	66 	69 	3 	186
187 	67 	69 	3 	187
188 	66 	69 	3 	188
189 	67 	69 	3 	189
190 	67 	69 	3 	190
191 	67 	69 	3 	191
192 	67 	69 	3 	192
193 	66 	69 	3 	193
194 	68 	69 	3 	194
195 	67 	69 	3 	195
196 	56 	71 	3 	196
197 	58 	68 	3 	197
198 	55 	66 	3 	198
199 	62 	68 	3 	199
200 	65 	70 	3 	200
201 	66 	68 	3 	201
202 	68 	68 	3 	202
203 	65 	66 	3 	203
204 	70 	68 	3 	204
205 	67 	66 	3 	205
206 	64 	65 	3 	206
207 	63 	65 	3 	207
208 	70 	68 	3 	208
209 	67 	66 	3 	209
210 	67 	65 	3 	210
211 	68 	64 	3 	211
212 	64 	65 	3 	212
213 	71 	68 	3 	213
214 	67 	65 	3 	214
215 	71 	65 	3 	215
216 	68 	65 	3 	216
217 	71 	68 	3 	217
218 	70 	65 	3 	218
219 	71 	65 	3 	219
220 	70 	65 	3 	220
221 	71 	68 	3 	221
222 	70 	66 	3 	222
223 	70 	65 	3 	223
224 	71 	65 	3 	224
225 	70 	65 	3 	225
226 	71 	68 	3 	226
227 	70 	66 	3 	227
228 	70 	65 	3 	228
229 	71 	65 	3 	229
230 	70 	65 	3 	230
231 	70 	66 	3 	231
232 	70 	65 	3 	232
233 	71 	65 	3 	233
234 	71 	65 	3 	234
235 	33 	63 	3 	235
236 	59 	66 	3 	236
237 	62 	66 	3 	237
238 	64 	66 	3 	238
239 	54 	60 	3 	239
240 	65 	66 	3 	240
241 	57 	60 	3 	241
242 	55 	60 	3 	242
243 	67 	66 	3 	243
244 	67 	64 	3 	244
245 	70 	66 	3 	245
246 	69 	64 	3 	246
247 	67 	62 	3 	247
248 	59 	59 	3 	248
249 	70 	66 	3 	249
250 	71 	64 	3 	250
251 	70 	65 	3 	251
252 	71 	64 	3 	252
253 	70 	65 	3 	253
254 	71 	64 	3 	254
255 	57 	60 	3 	255
256 	64 	57 	3 	256
257 	6 	55 	3 	257
258 	7 	55 	3 	258
259 	8 	55 	3 	259
260 	7 	55 	3 	260
261 	6 	51 	3 	261
262 	8 	55 	3 	262
263 	7 	54 	3 	263
264 	7 	52 	3 	264
265 	6 	51 	3 	265
266 	7 	51 	3 	266
267 	6 	51 	3 	267
268 	9 	54 	3 	268
269 	10 	52 	3 	269
270 	9 	51 	3 	270
271 	10 	51 	3 	271
272 	10 	51 	3 	272
273 	6 	47 	3 	273
274 	7 	52 	3 	274
275 	6 	50 	3 	275
276 	7 	48 	3 	276
277 	6 	47 	3 	277
278 	9 	52 	3 	278
279 	9 	50 	3 	279
280 	7 	48 	3 	280
281 	7 	47 	3 	281
282 	6 	43 	3 	282
283 	7 	43 	3 	283
284 	6 	43 	3 	284
285 	7 	43 	3 	285
286 	7 	42 	3 	286
287 	7 	42 	3 	287
288 	6 	41 	3 	288
289 	7 	42 	3 	289
290 	7 	41 	3 	290
291 	13 	43 	3 	291
292 	14 	44 	3 	292
293 	14 	43 	3 	293
294 	13 	43 	3 	294
295 	13 	43 	3 	295
296 	14 	43 	3 	296
297 	6 	41 	3 	297
298 	7 	43 	3 	298
299 	6 	42 	3 	299
300 	7 	41 	3 	300
301 	6 	36 	3 	301
302 	7 	41 	3 	302
303 	6 	39 	3 	303
304 	7 	43 	3 	304
305 	6 	41 	3 	305
306 	7 	35 	3 	306
307 	6 	36 	3 	307
308 	7 	41 	3 	308
309 	7 	38 	3 	309
310 	6 	42 	3 	310
311 	8 	35 	3 	311
312 	6 	36 	3 	312
313 	7 	40 	3 	313
314 	7 	35 	3 	314
315 	10 	39 	3 	315
316 	12 	38 	3 	316
317 	13 	43 	3 	317
318 	13 	41 	3 	318
319 	5 	34 	3 	319
320 	7 	36 	3 	320
321 	6 	36 	3 	321
322 	7 	33 	3 	322
